






"Handl(Goods ID)","Product Name","Item No.","Price","Barcode(Ignore)","Category","Weight","SaleProp Type","Seo Title","Seo Keywords","Seo Descript","Detail(HTML)","Brand","Tags","Property Option(Ignore)","Status","Main Image(Http)","Other Image","Mini Detail","Group Codeno","Buy Counts","Diy Remark","Create Time","Field 1(Ignore)","Field 2(Ignore)","Field 3(Ignore)","Field 4(Ignore)","Field 5(Ignore)","Sku Code","Sku Barcode(Ignore)","Sku Price","Sku Weight","Sku Qty","Sku Option1","Sku Option1 Value","Sku Option2","Sku Option2 Value","Sku Option3","Sku Option3 Value","Sku Option4","Sku Option4 Value","Sku Option5","Sku Option5 Value","Is Bookable"
"237178","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31396-8-2X","","5.635","0.125","0","","Purple","","(US 18-20)2X","","","","","","","0"
"237178","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31396-8-3X","","5.635","0.14","0","","Purple","","(US 22-24)3X","","","","","","","0"
"237178","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31396-8-4X","","5.635","0.149","2","","Purple","","(US 26-28)4X","","","","","","","0"
"237178","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31396-8-5X","","5.635","0.159","0","","Purple","","(US 30-32)5X","","","","","","","0"
"237158","Purple Black Color Block Plus Size Babydoll","LC31399-8","5.52","","Plus Size Clothing,Plus Size Lingerie","0.142","1","","","","<p>
	<br />
</p>
<p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Most lingerie online made by lace include this plus size set</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Sexy hollow-out bust and back, hook and eye closure</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•The color block design adds unique perspective</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Perfect option for those ladies who wanna show their sexy private style</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Show your lustful style by&nbsp;<a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank""><strong>dropship plus</strong><strong></strong><strong> size lingerie</strong></a></span>
	</p>
<br style=""white-space:normal;"" />
	<p style=""white-space:normal;"">
		<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
	</p>
	<table border=""1"" cellspacing=""0"" cellpadding=""0"">
		<tbody>
			<tr>
				<td rowspan=""2"">
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Sizes</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Bust</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Length</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Hem_Width</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Trousers_Waist</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Outseam</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">1X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">92</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">72</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">137</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">74</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">22</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">2X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">99</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">74</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">144</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">79</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">23</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">3X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">106</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">76</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">151</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">84</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">24</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">4X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">113</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">78</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">158</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">89</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">25</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">5X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">120</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">80</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">165</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">94</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">26</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td colspan=""2"">
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Elasticity</span><o:p></o:p>
					</p>
				</td>
				<td colspan=""4"">
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Medium</span><o:p></o:p>
					</p>
				</td>
			</tr>
		</tbody>
	</table>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">&nbsp;<br />
</span><strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong>
	</p>
	<p style=""white-space:normal;"">
		<o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">1.There maybe 1</span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-family:Arial;"">-2 cm</span></st1:chmetcnv><span style=""font-family:Arial;"">&nbsp;deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span>
	</p>
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/04/21/f/c/fc90498abddf20a7.jpg","http://cdn2.shopxsy.com/24456/2020/04/21/d/e/de11e31dc90cde40.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/6/8/68eee97fbec95e7a.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/c/7/c7250f43ad6d11bf.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/8/9/896aad0301210963.jpg","","LC31399","0","0","2020-01-03 02:15:03","","","","","","LC31399-8-1X","","5.52","0.111","11","Color","Purple","Size","(US 14-16)1X","","","","","","","0"
"237158","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-8-2X","","5.52","0.122","0","","Purple","","(US 18-20)2X","","","","","","","0"
"237158","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-8-3X","","5.52","0.131","0","","Purple","","(US 22-24)3X","","","","","","","0"
"237158","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-8-4X","","5.52","0.133","0","","Purple","","(US 26-28)4X","","","","","","","0"
"237158","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-8-5X","","5.52","0.142","0","","Purple","","(US 30-32)5X","","","","","","","0"
"237157","Red Black Color Block Plus Size Babydoll","LC31399-3","5.52","","Plus Size Clothing,Plus Size Lingerie","0.141","1","","","","<p>
	<br />
</p>
<p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Most lingerie online made by lace include this plus size set</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Sexy hollow-out bust and back, hook and eye closure</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•The color block design adds unique perspective</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Perfect option for those ladies who wanna show their sexy private style</span>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">•Show your lustful style by&nbsp;<a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank""><strong>dropship plus</strong><strong></strong><strong> size lingerie</strong></a></span>
	</p>
<br style=""white-space:normal;"" />
	<p style=""white-space:normal;"">
		<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
	</p>
	<table border=""1"" cellspacing=""0"" cellpadding=""0"">
		<tbody>
			<tr>
				<td rowspan=""2"">
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Sizes</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Bust</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Length</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Hem_Width</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Trousers_Waist</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Outseam</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">1X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">92</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">72</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">137</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">74</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">22</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">2X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">99</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">74</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">144</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">79</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">23</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">3X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">106</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">76</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">151</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">84</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">24</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">4X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">113</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">78</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">158</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">89</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">25</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">5X</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">120</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">80</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">165</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">94</span><o:p></o:p>
					</p>
				</td>
				<td>
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">26</span><o:p></o:p>
					</p>
				</td>
			</tr>
			<tr>
				<td colspan=""2"">
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Elasticity</span><o:p></o:p>
					</p>
				</td>
				<td colspan=""4"">
					<p style=""text-align:center;"">
						<span style=""font-family:Arial;"">Medium</span><o:p></o:p>
					</p>
				</td>
			</tr>
		</tbody>
	</table>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">&nbsp;<br />
</span><strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong>
	</p>
	<p style=""white-space:normal;"">
		<o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">1.There maybe 1</span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-family:Arial;"">-2 cm</span></st1:chmetcnv><span style=""font-family:Arial;"">&nbsp;deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span><o:p></o:p>
	</p>
	<p style=""white-space:normal;"">
		<span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span>
	</p>
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/04/21/2/1/21bf838b89f3a9e4.jpg","http://cdn2.shopxsy.com/24456/2020/04/21/9/4/946712405deb80cf.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/d/b/db05eae58758779e.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/7/1/71559c8abbaf3226.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/0/9/097e4c0cd0eaa316.jpg","","LC31399","1","0","2020-01-03 02:15:03","","","","","","LC31399-3-1X","","5.52","0.114","1","Color","Red","Size","(US 14-16)1X","","","","","","","0"
"237157","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-3-2X","","5.52","0.121","5","","Red","","(US 18-20)2X","","","","","","","0"
"237157","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-3-3X","","5.52","0.129","19","","Red","","(US 22-24)3X","","","","","","","0"
"237157","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-3-4X","","5.52","0.136","23","","Red","","(US 26-28)4X","","","","","","","0"
"237157","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31399-3-5X","","5.52","0.141","0","","Red","","(US 30-32)5X","","","","","","","0"
"237142","Venecia Chemise with Lace Trim","LC31145-203","6.095","","Plus Size Clothing,Plus Size Lingerie","0.208","1","","","","<p>
	<br />
</p>
<p>
	<span style=""font-family:Arial;"">•Sexy and sumptuous with soft scallop lace trim on the bust</span>
</p>
<p>
	<span style=""font-family:Arial;"">•See through soft matching lace V panel on front and back with satin bow detail</span>
</p>
<p>
	<span style=""font-family:Arial;"">•Finished with soft stretch lace panels with split sides and satin bows</span>
</p>
<p>
	<span style=""font-family:Arial;"">•Dropship with different colors and sizes</span>
</p>
<p>
	<span style=""font-family:Arial;"">•</span><a href=""/Plus-Size-Clothing-c139.html"" target=""_blank""><span style=""font-family:Arial;""><strong>Plus size lingerie dropship</strong></span></a><span style=""font-family:Arial;"">&nbsp;include babydoll, chemises, teddies</span>
</p>
<br />
<p>
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Bust</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Waist</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">96</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">93</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">74</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">103</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">100</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">76</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">110</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">107</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">78</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">117</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">114</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">80</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">124</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">121</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">82</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span> <o:p></o:p>
				</p>
			</td>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">High</span> <o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p>
	<span style=""font-size:12px;""> <span><span style=""font-family:Arial;"">&nbsp;</span><br />
</span> </span> <strong><span style=""color:#202020;font-family:Arial;"">Note:</span></strong> 
</p>
<p>
	<o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;"">1.There maybe 1</span></span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;"">-2 cm</span></span></st1:chmetcnv><span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;""> deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;font-family:Arial;""><span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span></span> 
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/04/21/e/e/ee3fe34a36ac1f4f.jpg","http://cdn2.shopxsy.com/24456/2020/04/21/c/4/c4eeaccd585b39fc.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/a/8/a898119ebdfe921f.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/a/9/a97a7e5bbb4ccc24.jpg","","LC31145","0","0","2019-12-31 04:37:50","","","","","","LC31145-203-1X","","6.095","0.157","76","Color","Red","Size","(US 14-16)1X","","","","","","","0"
"237142","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31145-203-2X","","6.095","0.17","66","","Red","","(US 18-20)2X","","","","","","","0"
"237142","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31145-203-3X","","6.095","0.188","57","","Red","","(US 22-24)3X","","","","","","","0"
"237142","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31145-203-4X","","6.095","0.198","30","","Red","","(US 26-28)4X","","","","","","","0"
"237142","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31145-203-5X","","6.095","0.208","37","","Red","","(US 30-32)5X","","","","","","","0"
